,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
8505,Influence of the operating temperature on the performance of silicon based photoelectrochemical devices for water splitting,"Félix Urbain, Jan-Philipp Becker, Vladimir Smirnov, Jürgen Ziegler, Florent Yang, Bernhard Kaiser, Wolfram Jaegermann, Sascha Hoch, Artjom Maljusch, Uwe Rau, Friedhelm Finger",Materials science in semiconductor processing,Pergamon,2016,22,4.28495197438634,2016-02-01,23,4.479722518676628
8506,Solar water splitting with earth-abundant materials using amorphous silicon photocathodes and Al/Ni contacts as hydrogen evolution catalyst,"F Urbain, V Smirnov, J-P Becker, U Rau, J Ziegler, F Yang, B Kaiser, W Jaegermann, S Hoch, M Blug, F Finger",Chemical physics letters,North-Holland,2015,22,4.021031547320981,2015-10-01,23,4.203805708562844
8507,Tailoring copper foam with silver dendrite catalysts for highly selective carbon dioxide conversion into carbon monoxide,"Félix Urbain, Pengyi Tang, Nina M Carretero, Teresa Andreu, Jordi Arbiol, Joan Ramon Morante",ACS applied materials & interfaces,American Chemical Society,2018,18,7.78436018957346,2018-11-27,19,8.216824644549764
8508,Solar vanadium redox-flow battery powered by thin-film silicon photovoltaics for efficient photoelectrochemical energy storage,"Félix Urbain, Sebastián Murcia-López, Nicole Nembhard, Javier Vázquez-Galván, Cristina Flox, Vladimir Smirnov, Katharina Welter, Teresa Andreu, Friedhelm Finger, Joan Ramón Morante",Journal of Physics D: Applied Physics,IOP Publishing,2018,17,7.248831775700934,2018-11-15,18,7.675233644859813
8509,Modeling and practical realization of thin film silicon‐based integrated solar water splitting devices,"Jan‐Philipp Becker, Félix Urbain, Vladimir Smirnov, Uwe Rau, Jürgen Ziegler, Bernhard Kaiser, Wolfram Jaegermann, Friedhelm Finger",physica status solidi (a),couldnt find,2016,16,3.38943702843877,2016-07-01,17,3.601276842716193
8510,Impact of light-induced degradation on the performance of multijunction thin-film silicon-based photoelectrochemical water-splitting devices,"Félix Urbain, Vladimir Smirnov, Jan-Philipp Becker, Friedhelm Finger",ACS omega,American Chemical Society,2016,13,2.976787954830615,2016-11-07,14,3.205771643663739
8511,Band engineering for efficient catalyst-substrate coupling for photoelectrochemical water splitting,"Joachim Klett, Jürgen Ziegler, Aldin Radetinac, Bernhard Kaiser, Rolf Schäfer, Wolfram Jaegermann, Félix Urbain, Jan-Philipp Becker, Vladimir Smirnov, Friedhelm Finger",Physical Chemistry Chemical Physics,Royal Society of Chemistry,2016,13,2.490813648293963,2016-01-01,14,2.6824146981627295
8512,Influence of mask material and process parameters on etch angle in a chlorine-based GaN dry etch,"Herwig Hahn, Jan Berend Gruis, Nico Ketteniss, Felix Urbain, Holger Kalisch, Andrei Vescan","Journal of Vacuum Science & Technology A: Vacuum, Surfaces, and Films",American Vacuum Society,2012,13,1.5291653238801162,2012-09-20,14,1.646793425717048
8513,Multilayered hematite nanowires with thin-film silicon photovoltaics in an all-Earth-abundant hybrid tandem device for solar water splitting,"Félix Urbain, Pengyi Tang, Vladimir Smirnov, Katharina Welter, Teresa Andreu, Friedhelm Finger, Jordi Arbiol, Joan Ramon Morante Lleonart",ChemSusChem (Weinheim. Internet),couldnt find,2019,8,4.083916083916084,2019-04-05,9,4.594405594405594
8515,Interface engineering of titanium oxide protected a-Si: H/a-Si: H photoelectrodes for light induced water splitting,"Jürgen Ziegler, Florent Yang, Stephan Wagner, Bernhard Kaiser, Wolfram Jaegermann, Félix Urbain, Jan-Philipp Becker, Vladimir Smirnov, Friedhelm Finger",Applied Surface Science,North-Holland,2016,6,1.4074550128534704,2016-12-15,7,1.6420308483290489
8516,High stabilized efficiency single and multi-junction thin film silicon solar cells,"V Smirnov, F Urbain, A Lambertz, F Finger",Energy Procedia,Elsevier,2016,6,1.394904458598726,2016-12-01,7,1.627388535031847
8517,The Effect of the illumination intensity on the performance of Si multijunction based integrated photoelectrochemical water splitting devices,"V Smirnov, K Welter, J-P Becker, F Urbain, W Jaegermann, F Finger",Energy Procedia,Elsevier,2016,6,1.394904458598726,2016-12-01,7,1.627388535031847
8518,Aluminium induced texturing of glass substrates with improved light management for thin film solar cells,"Marta Lluscà, Félix Urbain, Vladimir Smirnov, Aldrin Antony, Jordi Andreu, Joan Bertomeu",Solar Energy Materials and Solar Cells,North-Holland,2016,6,1.207276736493936,2016-04-01,7,1.4084895259095922
8519,Characterization of charge injection and photovoltaic effects of hybrid inorganic-organic GaN/pentacene heterostructures,"M Slawinski, M Weingarten, S Axmann, F Urbain, D Fahle, M Heuken, A Vescan, H Kalisch",Applied Physics Letters,American Institute of Physics,2013,6,0.804851157662624,2013-10-07,7,0.9389930172730614
8520,Spectral matching and outdoor solar to electrical conversion efficiency in thin-film silicon multi-junction solar cells,"Stephen Reynolds, F Urbain, V Smirnov",Journal of Physics: Conference Series,IOP Publishing,2017,5,1.1858349577647824,2017-01-01,6,1.4230019493177388
8523,"Photoelectrochemical Water Splitting using Adapted Silicon Based Multi-Junction Solar Cell Structures: Development of Solar Cells and Catalysts, Upscaling of Combined …","Friedhelm Finger, Katharina Welter, Félix Urbain, Vladimir Smirnov, Bernhard Kaiser, Wolfram Jaegermann",Zeitschrift für Physikalische Chemie,De Gruyter,2019,2,1.2762237762237763,2019-08-26,3,1.9143356643356644
8524,From leaf to tree: upscaling of artificial photosynthesis,"Bugra Turan, Jan-Philipp Becker, Felix Urbain, Friedhelm Finger, Uwe Rau, Stefan Haas",arXiv preprint arXiv:1604.03074,couldnt find,2016,2,0.40465631929046564,2016-04-11,3,0.6069844789356985
8525,Implementation of Multijunction Solar Cells in Integrated Devices for the Generation of Solar Fuels,"V Smirnov, K Welter, F Finger, F Urbain, JR Morante, B Kaiser, W Jaegermann",Photoelectrochemical Solar Cells,"John Wiley & Sons, Inc.",2018,1,0.4340071343638526,2018-11-30,2,0.8680142687277052
8528,INVITED FEATURE PAPERS,"Félix Urbain, Vladimir Smirnov, Jan-Philipp Becker, Uwe Rau, Friedhelm Finger, Jürgen Ziegler, Bernhard Kaiser, Wolfram Jaegermann",J. Mater. Res,couldnt find,2014,0,0.0,2014-11-28,1,0.1584201388888889
8536,Multi-grained named entity recognition,"Congying Xia, Chenwei Zhang, Tao Yang, Yaliang Li, Nan Du, Xian Wu, Wei Fan, Fenglong Ma, Philip Yu",arXiv preprint arXiv:1906.08449,couldnt find,2019,27,15.422535211267606,2019-06-20,28,15.99374021909233
8538,A crowdsourcing approach to developing and assessing prediction algorithms for AML prognosis,"David P Noren, Byron L Long, Raquel Norel, Kahn Rrhissorrakrai, Kenneth Hess, Chenyue Wendy Hu, Alex J Bisberg, Andre Schultz, Erik Engquist, Li Liu, Xihui Lin, Gregory M Chen, Honglei Xie, Geoffrey AM Hunter, Paul C Boutros, Oleg Stepanov, DREAM 9 AML-OPC Consortium, Thea Norman, Stephen H Friend, Gustavo Stolovitzky, Steven Kornblau, Amina A Qutub",PLoS computational biology,Public Library of Science,2016,24,5.075318655851681,2016-06-28,25,5.286790266512167
8540,Metabolomic biosignature differentiates melancholic depressive patients from healthy controls,"Yashu Liu, Lynn Yieh, Tao Yang, Wilhelmus Drinkenburg, Pieter Peeters, Thomas Steckler, Vaibhav A Narayan, Gayle Wittenberg, Jieping Ye",BMC genomics,BioMed Central,2016,18,4.184713375796178,2016-12-01,19,4.417197452229299
8542,Evolution‐informed modeling improves outcome prediction for cancers,"Li Liu, Yung Chang, Tao Yang, David P Noren, Byron Long, Steven Kornblau, Amina Qutub, Jieping Ye",Evolutionary applications,couldnt find,2017,12,2.8460038986354776,2017-01-01,13,3.083170890188434
8543,Big data analytical approaches to the NACC dataset: Aiding preclinical trial enrichment,"Ming Lin, Pinghua Gong, Tao Yang, Jieping Ye, Roger L Albin, Hiroko H Dodge",Alzheimer disease and associated disorders,NIH Public Access,2018,11,3.419931856899489,2018-01-01,12,3.7308347529812607
8548,On the generation of medical question-answer pairs,"Sheng Shen, Yaliang Li, Nan Du, Xian Wu, Yusheng Xie, Shen Ge, Tao Yang, Kai Wang, Xingzheng Liang, Wei Fan",Proceedings of the AAAI Conference on Artificial Intelligence,couldnt find,2020,4,4.15954415954416,2020-04-03,5,5.199430199430199
8552,Physical exercise increases adult hippocampal neurogenesis in male rats provided it is aerobic and sustained,"Miriam S Nokia, Sanna Lensu, Juha P Ahtiainen, Petra P Johansson, Lauren G Koch, Steven L Britton, Heikki Kainulainen",The Journal of physiology,couldnt find,2016,211,42.45589856670342,2016-04-01,212,42.657111356119074
8554,"Chemotherapy disrupts learning, neurogenesis and theta activity in the adult brain","Miriam S Nokia, Megan L Anderson, Tracey J Shors",European Journal of Neuroscience,couldnt find,2012,92,11.078851864071265,2012-12-01,93,11.199274166941604
8555,Hippocampo–cerebellar theta band phase synchrony in rabbits,"J Wikgren, MS Nokia, M Penttonen",Neuroscience,Pergamon,2010,67,6.0397629044208445,2010-02-17,68,6.129908619412201
8556,Moderate drinking? Alcohol consumption significantly decreases neurogenesis in the adult hippocampus,"Megan L Anderson, Miriam S Nokia, Krishna P Govindaraju, Tracey J Shors",Neuroscience,Pergamon,2012,66,7.888015717092339,2012-11-08,67,8.007531106745253
8557,Memory-based mismatch response to frequency changes in rats,"Piia Astikainen, Gabor Stefanics, Miriam Nokia, Arto Lipponen, Fengyu Cong, Markku Penttonen, Timo Ruusuvirta",PloS one,Public Library of Science,2011,63,6.602067183462532,2011-09-06,64,6.70686190066035
8558,Disrupting neural activity related to awake-state sharp wave-ripple complexes prevents hippocampal learning,"Miriam Shirin Nokia, Jarno Eelis Mikkonen, Markku Penttonen, Jan Wikgren",Frontiers in behavioral neuroscience,Frontiers,2012,49,5.906538969616909,2012-12-04,50,6.027080581241743
8559,Hippocampal theta (3–8 Hz) activity during classical eyeblink conditioning in rabbits,"Miriam S Nokia, Markku Penttonen, Tapani Korhonen, Jan Wikgren",Neurobiology of learning and memory,Academic Press,2008,47,3.6932185145317544,2008-07-01,48,3.771797631862217
8560,"Learning to learn: theta oscillations predict new learning, which enhances related learning and neurogenesis","Miriam S Nokia, Helene M Sisti, Monica R Choksi, Tracey J Shors",PloS one,Public Library of Science,2012,41,4.499398677089597,2012-02-10,42,4.609140108238124
8561,Hippocampal ripple-contingent training accelerates trace eyeblink conditioning and retards extinction in rabbits,"Miriam S Nokia, Markku Penttonen, Jan Wikgren",Journal of Neuroscience,Society for Neuroscience,2010,41,3.876943005181347,2010-08-25,42,3.9715025906735755
8562,Hippocampal theta-band activity and trace eyeblink conditioning in rabbits.,"Miriam S Nokia, Markku Penttonen, Tapani Korhonen, Jan Wikgren",Behavioral neuroscience,American Psychological Association,2009,28,2.37122969837587,2009-06-01,29,2.4559164733178656
8563,Hippocampus responds to auditory change in rabbits,"T Ruusuvirta, P Astikainen, J Wikgren, M Nokia",Neuroscience,Pergamon,2010,21,2.003921568627451,2010-09-29,22,2.0993464052287583
8564,Hippocampal theta activity is selectively associated with contingency detection but not discrimination in rabbit discrimination‐reversal eyeblink conditioning,"Miriam S Nokia, Jan Wikgren",Hippocampus,"Wiley Subscription Services, Inc., A Wiley Company",2010,20,1.8222666000998502,2010-04-01,21,1.9133799301048426
8565,Effects of hippocampal state-contingent trial presentation on hippocampus-dependent nonspatial classical conditioning and extinction,"Miriam S Nokia, Jan Wikgren",Journal of Neuroscience,[PDF] from jneurosci.org,2014,15,2.170035671819263,2014-04-23,16,2.3147047166072134
8566,Hippocampal electrical stimulation disrupts associative learning when targeted at dentate spikes,"Miriam S Nokia, Irina Gureviciene, Tomi Waselius, Heikki Tanila, Markku Penttonen",The Journal of physiology,couldnt find,2017,10,2.7157738095238098,2017-07-15,11,2.9873511904761907
8567,Phase matters: responding to and learning about peripheral stimuli depends on hippocampal θ phase at stimulus onset,"Miriam S Nokia, Tomi Waselius, Jarno E Mikkonen, Jan Wikgren, Markku Penttonen",Learning & Memory,[PDF] from cshlp.org,2015,10,1.7225106182161396,2015-06-01,11,1.8947616800377536
8568,Intrinsic aerobic capacity governs the associations between gut microbiota composition and fat metabolism age-dependently in rat siblings,"Satu Pekkala, Sanna Lensu, Miriam Nokia, Sanja Vanhatalo, Lauren G Koch, Steven L Britton, Heikki Kainulainen",Physiological genomics,American Physiological Society,2017,9,2.7261410788381744,2017-12-01,10,3.029045643153527
8569,Learning by heart: cardiac cycle reveals an effective time window for learning,"Tomi Waselius, Jan Wikgren, Hanna Halkola, Markku Penttonen, Miriam S Nokia",Journal of neurophysiology,American Physiological Society,2018,6,2.2765072765072762,2018-08-01,7,2.6559251559251558
8570,Hippocampal theta phase–contingent memory retrieval in delay and trace eyeblink conditioning,"Tomi Waselius, Eveliina Pöllänen, Jan Wikgren, Markku Penttonen, Miriam S Nokia",Behavioural brain research,Elsevier,2018,5,1.5938864628820961,2018-01-30,6,1.9126637554585153
8571,Dentate spikes and learning: disrupting hippocampal function during memory consolidation can improve pattern separation,"Sanna Lensu, Tomi Waselius, Markku Penttonen, Miriam S Nokia",Journal of neurophysiology,American Physiological Society,2019,4,1.804697156983931,2019-01-01,5,2.2558714462299134
8572,Breathe out and learn: Expiration‐contingent stimulus presentation facilitates associative learning in trace eyeblink conditioning,"Tomi Waselius, Jan Wikgren, Markku Penttonen, Miriam S Nokia",Psychophysiology,couldnt find,2019,3,1.9346289752650176,2019-09-01,4,2.5795053003533566
8573,Phase-locked hippocampal theta-band responses are related to discriminative eyeblink conditioned responding,"Miriam S Nokia, Jan Wikgren",Behavioural brain research,Elsevier,2013,3,0.4061572700296736,2013-11-01,4,0.5415430267062314
8576,Inside the Thompson laboratory during the “cerebellar years” and the continuing cerebellar story,"DG Lavond, J Wikgren, MS Nokia",Neurobiology of learning and memory,Academic Press,2011,1,0.09864864864864865,2011-02-01,2,0.1972972972972973
8577,"Irradiation of the head reduces adult hippocampal neurogenesis and impairs spatial memory, but leaves overall health intact in rats","Sanna Lensu, Tomi Waselius, Elina Mäkinen, Heikki Kettunen, Ari Virtanen, Marja Tiirola, Markku Penttonen, Satu Pekkala, Miriam S Nokia",European Journal of Neuroscience,couldnt find,2020,0,0.0,2020-12-31,1,4.620253164556962
8579,Most hippocampal CA1 pyramidal cells in rabbits increase firing during awake sharp-wave ripples and some do so in response to external stimulation and theta,"Miriam S Nokia, Tomi Waselius, Joonas Sahramäki, Markku Penttonen",Journal of neurophysiology,American Physiological Society,2020,0,0.0,2020-05-01,1,1.130030959752322
8580,Translational Physiology: Intrinsic aerobic capacity governs the associations between gut microbiota composition and fat metabolism age-dependently in rat siblings,"Satu Pekkala, Sanna Lensu, Miriam Nokia, Sanja Vanhatalo, Lauren G Koch, Steven L Britton, Heikki Kainulainen",Physiological Genomics,American Physiological Society,2017,0,0.0,2017-12-01,1,0.30290456431535273
8585,A review on die attach materials for SiC-based high-temperature power devices,"Hui Shun Chin, Kuan Yew Cheong, Ahmad Badri Ismail",Metallurgical and Materials Transactions B,Springer US,2010,265,24.903450051493305,2010-08-01,266,24.997425334706488
8586,Electrical and optical studies of ZnO: Ga thin films fabricated via the sol–gel technique,"KY Cheong, Norani Muti, S Roy Ramanan",Thin Solid Films,Elsevier,2002,221,11.693969266454044,2002-05-01,222,11.746883154537546
8587,Mechanisms responsible for improvement of interface properties by nitridation,"VV Afanas’ ev, Andre Stesmans, F Ciobanu, G Pensl, KY Cheong, S Dimitrijev",Applied Physics Letters,American Institute of Physics,2003,218,12.006941300739399,2003-01-27,219,12.062019013128111
8589,Current conduction mechanisms in atomic-layer-deposited stacked gate on 4H silicon carbide,"Kuan Yew Cheong, Jeong Hyun Moon, Hyeong Joon Kim, Wook Bahng, Nam-Kyun Kim",Journal of Applied Physics,American Institute of Physics,2008,128,9.89411266412537,2008-04-15,129,9.97141041931385
8591,Interface trap properties of thermally oxidized n-type 4H–SiC and 6H–SiC,"TE Rudenko, IN Osiyuk, IP Tyagulski, Halldór Örn Ólafsson, EÖ Sveinbjörnsson",Solid-state electronics,Pergamon,2005,100,6.258573388203018,2005-04-01,101,6.3211591220850485
